Data prepared by Tyler R. & Dave F.,,,,
Data corresponds to inputs from 54 balancing authorities summed together post anomaly identification and imputation.,,,,
This provides coverage over all of CONUS.,,,,
The two excluded balancing authorities (SEC and OVEC) account for less than 0.1% of the CONUS total.,,,,
This file corresponds to an updated data cleaning round with one additional year of data included compared to that found in the final version of data published in,,,,
Scientific Data: https://zenodo.org/record/3690240,,,,
Data was querried from the EIA database on 28 Sept 2020,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand (MW)
2019,3,25,1,883150.8375
2019,3,25,2,779319.4296
2019,3,25,3,721370.9625
2019,3,25,4,661481.8876
2019,3,25,5,597216.5869
2019,3,25,6,550819.6632
2019,3,25,7,542540.1706
2019,3,25,8,503554.0392
2019,3,25,9,491767.797
2019,3,25,10,485464.9905
2019,3,25,11,485982.3408
2019,3,25,12,510102.3392
2019,3,25,13,544543.215
2019,3,25,14,576480.2709
2019,3,25,15,621321.387
2019,3,25,16,673845.3652
2019,3,25,17,714134.7757
2019,3,25,18,756390.5092
2019,3,25,19,791533.9184
2019,3,25,20,801655.5263
2019,3,25,21,806045.1678
2019,3,25,22,819203.2495
2019,3,25,23,835611.8495
2019,3,25,24,821421.2348
2019,3,26,1,848239.6643
2019,3,26,2,853333.545
2019,3,26,3,804666.9745
2019,3,26,4,740052.1998
2019,3,26,5,670119.045
2019,3,26,6,598122.1865
2019,3,26,7,534310.227
2019,3,26,8,489598.4114
2019,3,26,9,479043.831
2019,3,26,10,471930.446
2019,3,26,11,470004.8423
2019,3,26,12,486971.3037
2019,3,26,13,513745.8643
2019,3,26,14,544637.0456
2019,3,26,15,589424.2067
2019,3,26,16,639664.1354
2019,3,26,17,679673.3684
2019,3,26,18,727840.9688
2019,3,26,19,769311.8991
2019,3,26,20,785396.8781
2019,3,26,21,795705.8683
2019,3,26,22,813046.3253
2019,3,26,23,837393.8023
2019,3,26,24,830412.6203
2019,3,27,1,863914.4933
2019,3,27,2,873542.6061
2019,3,27,3,825147.742
2019,3,27,4,751440.5648
2019,3,27,5,672264.2338
2019,3,27,6,594160.5697
2019,3,27,7,503974.433
2019,3,27,8,479718.8756
2019,3,27,9,472230.1678
2019,3,27,10,481806.2491
2019,3,27,11,508944.2533
2019,3,27,12,569321.7237
2019,3,27,13,642552.5928
2019,3,27,14,697756.0607
2019,3,27,15,716176.135
2019,3,27,16,722751.1415
2019,3,27,17,741220.5973
2019,3,27,18,767918.7849
2019,3,27,19,790805.2201
2019,3,27,20,799483.7673
2019,3,27,21,822471.2587
2019,3,27,22,878739.958
2019,3,27,23,946787.2516
2019,3,27,24,993513.967
2019,3,28,1,923564.5553
2019,3,28,2,828069.1862
2019,3,28,3,770077.4635
2019,3,28,4,691593.466
2019,3,28,5,616995.6976
2019,3,28,6,566139.1523
2019,3,28,7,533646.7603
2019,3,28,8,515961.6511
2019,3,28,9,507630.6058
2019,3,28,10,516178.0151
2019,3,28,11,542476.1869
2019,3,28,12,603198.5797
2019,3,28,13,678182.5564
2019,3,28,14,730782.9022
2019,3,28,15,742504.3821
2019,3,28,16,741722.5708
2019,3,28,17,754567.8471
2019,3,28,18,775878.1076
2019,3,28,19,796366.4265
2019,3,28,20,802123.287
2019,3,28,21,822526.6596
2019,3,28,22,877278.3342
2019,3,28,23,942735.1353
2019,3,28,24,989205.0846
2019,3,29,1,920515.3391
2019,3,29,2,826335.7976
2019,3,29,3,769494.0341
2019,3,29,4,690490.4953
2019,3,29,5,616576.0393
2019,3,29,6,565964.5936
2019,3,29,7,529227.7635
2019,3,29,8,510086.3455
2019,3,29,9,499904.0469
2019,3,29,10,506884.4289
2019,3,29,11,531025.5948
2019,3,29,12,589243.34
2019,3,29,13,657834.1394
2019,3,29,14,709598.2894
2019,3,29,15,723508.3283
2019,3,29,16,726857.126
2019,3,29,17,743707.3706
2019,3,29,18,770891.7061
2019,3,29,19,794751.6663
2019,3,29,20,803537.9541
2019,3,29,21,825060.4406
2019,3,29,22,879605.5847
2019,3,29,23,945045.9609
2019,3,29,24,991017.8279
2019,3,30,1,917041.1628
2019,3,30,2,816601.6782
2019,3,30,3,758730.3945
2019,3,30,4,683808.754
2019,3,30,5,609258.2038
2019,3,30,6,557724.2207
2019,3,30,7,521802.4023
2019,3,30,8,501547.4829
2019,3,30,9,490773.3082
2019,3,30,10,496920.7008
2019,3,30,11,520397.2869
2019,3,30,12,578446.8191
2019,3,30,13,646718.3445
2019,3,30,14,700525.2825
2019,3,30,15,720575.4539
2019,3,30,16,729244.5039
2019,3,30,17,750052.3454
2019,3,30,18,777384.5702
2019,3,30,19,802466.726
2019,3,30,20,810527.8574
2019,3,30,21,832162.3026
2019,3,30,22,886505.8649
2019,3,30,23,950656.7674
2019,3,30,24,994728.001
2019,3,31,1,920449.374
2019,3,31,2,822003.2705
2019,3,31,3,763202.7687
2019,3,31,4,689211.7778
2019,3,31,5,615058.4707
2019,3,31,6,564097.1117
2019,3,31,7,529202.9057
2019,3,31,8,510242.2276
2019,3,31,9,500160.9535
2019,3,31,10,505937.1077
2019,3,31,11,527989.6049
2019,3,31,12,582777.7182
2019,3,31,13,652677.0233
2019,3,31,14,707587.2355
2019,3,31,15,726647.7291
2019,3,31,16,733393.0737
2019,3,31,17,751802.6799
2019,3,31,18,777589.149
2019,3,31,19,800651.7106
2019,3,31,20,807108.8139
2019,3,31,21,825912.4876
2019,3,31,22,876091.5466
2019,3,31,23,935196.4911
2019,3,31,24,973086.952
2019,4,1,1,895675.8315
2019,4,1,2,796595.6519
2019,4,1,3,742863.1843
2019,4,1,4,677109.7342
2019,4,1,5,612865.6732
2019,4,1,6,568011.655
2019,4,1,7,561824.6198
2019,4,1,8,524026.2844
2019,4,1,9,512917.4294
2019,4,1,10,507257.4785
2019,4,1,11,508352.5117
2019,4,1,12,532523.3674
2019,4,1,13,566921.177
2019,4,1,14,596101.1392
2019,4,1,15,643364.594
2019,4,1,16,699090.3316
2019,4,1,17,742528.8181
2019,4,1,18,787528.5811
2019,4,1,19,825680.9243
2019,4,1,20,836184.9569
2019,4,1,21,840951.9634
2019,4,1,22,853071.6155
2019,4,1,23,869854.8821
2019,4,1,24,852851.0762
2019,4,2,1,874562.7752
2019,4,2,2,875931.4349
2019,4,2,3,828846.5014
2019,4,2,4,763113.2537
2019,4,2,5,694534.7351
2019,4,2,6,622069.7149
2019,4,2,7,555624.9712
2019,4,2,8,512228.4982
2019,4,2,9,500686.7227
2019,4,2,10,495420.8908
2019,4,2,11,494216.9904
2019,4,2,12,511605.4324
2019,4,2,13,536315.9466
2019,4,2,14,563255.7482
2019,4,2,15,608364.3977
2019,4,2,16,660640.8832
2019,4,2,17,704149.3474
2019,4,2,18,753308.8777
2019,4,2,19,801584.4938
2019,4,2,20,820090.1072
2019,4,2,21,833754.3974
2019,4,2,22,849623.8524
2019,4,2,23,871995.8436
2019,4,2,24,861028.5553
2019,4,3,1,888491.8448
2019,4,3,2,901600.9051
2019,4,3,3,850243.0674
2019,4,3,4,769029.7067
2019,4,3,5,690171.4938
2019,4,3,6,612140.9019
2019,4,3,7,523179.4758
2019,4,3,8,497953.8558
2019,4,3,9,489570.8321
2019,4,3,10,498617.7214
2019,4,3,11,524861.9811
2019,4,3,12,582706.7328
2019,4,3,13,652158.1925
2019,4,3,14,710908.2818
2019,4,3,15,735876.8602
2019,4,3,16,745746.691
2019,4,3,17,764686.2502
2019,4,3,18,796069.6992
2019,4,3,19,820787.0584
2019,4,3,20,827918.2558
2019,4,3,21,849009.1119
2019,4,3,22,904611.1487
2019,4,3,23,967509.7418
2019,4,3,24,1005351.215
2019,4,4,1,933755.073
2019,4,4,2,827974.3073
2019,4,4,3,769546.0518
2019,4,4,4,693304.6461
2019,4,4,5,618234.9787
2019,4,4,6,565781.8094
2019,4,4,7,529484.2566
2019,4,4,8,509964.5059
2019,4,4,9,499467.7308
2019,4,4,10,506496.824
2019,4,4,11,531101.3858
2019,4,4,12,589081.5248
2019,4,4,13,657001.2037
2019,4,4,14,713611.6294
2019,4,4,15,733804.9771
2019,4,4,16,739644.4613
2019,4,4,17,757457.2716
2019,4,4,18,789521.7212
2019,4,4,19,815486.7688
2019,4,4,20,822997.7352
2019,4,4,21,844796.545
2019,4,4,22,900763.429
2019,4,4,23,964141.3555
2019,4,4,24,1003720.686
2019,4,5,1,932158.6518
2019,4,5,2,825591.2226
2019,4,5,3,766279.8948
2019,4,5,4,690861.7571
2019,4,5,5,615144.4077
2019,4,5,6,562641.0327
2019,4,5,7,526848.7957
2019,4,5,8,506634.5294
2019,4,5,9,494516.3564
2019,4,5,10,500515.3538
2019,4,5,11,523211.0715
2019,4,5,12,579093.6163
2019,4,5,13,645436.3243
2019,4,5,14,699904.6911
2019,4,5,15,721354.5526
2019,4,5,16,729178.9399
2019,4,5,17,748910.7094
2019,4,5,18,780210.1997
2019,4,5,19,807044.8939
2019,4,5,20,816197.9603
2019,4,5,21,839646.726
2019,4,5,22,897321.7956
2019,4,5,23,962682.1778
2019,4,5,24,1002029.493
2019,4,6,1,927345.5041
2019,4,6,2,820947.2211
2019,4,6,3,763340.8977
2019,4,6,4,690247.0243
2019,4,6,5,614600.0844
2019,4,6,6,563504.5378
2019,4,6,7,527461.5517
2019,4,6,8,506820.8416
2019,4,6,9,495389.2914
2019,4,6,10,502891.4094
2019,4,6,11,527041.45
2019,4,6,12,583393.754
2019,4,6,13,649223.5618
2019,4,6,14,705514.3702
2019,4,6,15,727343.0033
2019,4,6,16,732420.0491
2019,4,6,17,748444.5387
2019,4,6,18,775071.4848
2019,4,6,19,797085.5289
2019,4,6,20,801523.5108
2019,4,6,21,820847.2006
2019,4,6,22,874658.0129
2019,4,6,23,938265.9979
2019,4,6,24,975943.4241
2019,4,7,1,903452.0571
2019,4,7,2,803250.7195
2019,4,7,3,751546.7907
2019,4,7,4,682539.4497
2019,4,7,5,612486.478
2019,4,7,6,563326.8134
2019,4,7,7,528865.5849
2019,4,7,8,508898.6898
2019,4,7,9,497764.6168
2019,4,7,10,502720.3526
2019,4,7,11,520406.7706
2019,4,7,12,566504.4462
2019,4,7,13,627301.5524
2019,4,7,14,686586.8591
2019,4,7,15,709564.775
2019,4,7,16,711758.015
2019,4,7,17,720339.4812
2019,4,7,18,739301.0769
2019,4,7,19,753360.5284
2019,4,7,20,753672.9917
2019,4,7,21,771020.7971
2019,4,7,22,823614.7336
2019,4,7,23,885994.3739
2019,4,7,24,923043.4289
2019,4,8,1,853636.1093
2019,4,8,2,758381.3359
2019,4,8,3,713783.1099
2019,4,8,4,653309.3002
2019,4,8,5,593555.4699
2019,4,8,6,552300.827
2019,4,8,7,546859.7028
2019,4,8,8,514090.4501
2019,4,8,9,505868.9226
2019,4,8,10,504637.5117
2019,4,8,11,507852.5176
2019,4,8,12,532857.7884
2019,4,8,13,566599.746
2019,4,8,14,594928.6103
2019,4,8,15,632691.957
2019,4,8,16,675093.3862
2019,4,8,17,708587.0548
2019,4,8,18,743998.1672
2019,4,8,19,779328.6106
2019,4,8,20,787998.3425
2019,4,8,21,794841.4816
2019,4,8,22,805729.9815
2019,4,8,23,826264.7717
2019,4,8,24,814643.0894
2019,4,9,1,837688.8726
2019,4,9,2,849307.9295
2019,4,9,3,808827.706
2019,4,9,4,739439.2159
2019,4,9,5,668644.5438
2019,4,9,6,597330.9872
2019,4,9,7,535775.3308
2019,4,9,8,493905.3508
2019,4,9,9,483648.7832
2019,4,9,10,479441.8829
2019,4,9,11,481056.5987
2019,4,9,12,500469.6844
2019,4,9,13,525179.2921
2019,4,9,14,555935.8773
2019,4,9,15,595331.6664
2019,4,9,16,636017.7483
2019,4,9,17,668474.7187
2019,4,9,18,707389.1893
2019,4,9,19,744879.3259
2019,4,9,20,754869.8381
2019,4,9,21,761145.2118
2019,4,9,22,770516.751
2019,4,9,23,789292.163
2019,4,9,24,779496.8932
2019,4,10,1,810260.0135
2019,4,10,2,827288.5686
2019,4,10,3,793105.9308
2019,4,10,4,722049.5346
2019,4,10,5,648775.8325
2019,4,10,6,577411.5695
2019,4,10,7,492525.2516
2019,4,10,8,471491.7817
2019,4,10,9,464452.2519
2019,4,10,10,474838.6751
2019,4,10,11,500436.0523
2019,4,10,12,557391.2384
2019,4,10,13,623524.07
2019,4,10,14,682186.8225
2019,4,10,15,706513.7865
2019,4,10,16,715242.0318
2019,4,10,17,734062.3621
2019,4,10,18,762645.1712
2019,4,10,19,786457.8733
2019,4,10,20,792617.6441
2019,4,10,21,815309.9784
2019,4,10,22,873685.9443
2019,4,10,23,939965.9832
2019,4,10,24,981134.5944
2019,4,11,1,908945.0434
2019,4,11,2,805457.6228
2019,4,11,3,748213.2636
2019,4,11,4,674321.351
2019,4,11,5,598834.5136
2019,4,11,6,547340.0123
2019,4,11,7,513764.9555
2019,4,11,8,495875.3071
2019,4,11,9,486343.1236
2019,4,11,10,495306.6705
2019,4,11,11,521244.6304
2019,4,11,12,579569.1791
2019,4,11,13,644918.4025
2019,4,11,14,700039.6379
2019,4,11,15,718888.842
2019,4,11,16,724330.3969
2019,4,11,17,741546.2072
2019,4,11,18,770360.8008
2019,4,11,19,795179.0567
2019,4,11,20,801759.0888
2019,4,11,21,825005.8535
2019,4,11,22,882366.7836
2019,4,11,23,949486.7112
2019,4,11,24,991870.7809
2019,4,12,1,923834.7724
2019,4,12,2,821037.4528
2019,4,12,3,763553.4624
2019,4,12,4,687742.257
2019,4,12,5,613054.6827
2019,4,12,6,563213.9286
2019,4,12,7,530835.1989
2019,4,12,8,512367.8322
2019,4,12,9,503128.4721
2019,4,12,10,511267.1204
2019,4,12,11,537287.7256
2019,4,12,12,596369.1901
2019,4,12,13,661728.5009
2019,4,12,14,717253.3449
2019,4,12,15,733736.589
2019,4,12,16,734952.9993
2019,4,12,17,748039.6714
2019,4,12,18,774015.7774
2019,4,12,19,796186.9071
2019,4,12,20,798924.2281
2019,4,12,21,819143.8028
2019,4,12,22,875424.2094
2019,4,12,23,942465.9037
2019,4,12,24,987086.5193
2019,4,13,1,919862.9294
2019,4,13,2,821586.0799
2019,4,13,3,769037.0806
2019,4,13,4,694114.281
2019,4,13,5,621448.8166
2019,4,13,6,573040.6173
2019,4,13,7,542159.4842
2019,4,13,8,525191.2285
2019,4,13,9,516936.8941
2019,4,13,10,527206.3538
2019,4,13,11,554439.7243
2019,4,13,12,615413.9713
2019,4,13,13,681137.3313
2019,4,13,14,730957.1315
2019,4,13,15,738473.2823
2019,4,13,16,732165.2925
2019,4,13,17,738824.7524
2019,4,13,18,760194.7197
2019,4,13,19,779186.7529
2019,4,13,20,781041.1537
2019,4,13,21,800250.9622
2019,4,13,22,854173.42
2019,4,13,23,920199.7723
2019,4,13,24,963874.9902
2019,4,14,1,899356.4582
2019,4,14,2,804133.9797
2019,4,14,3,754466.9665
2019,4,14,4,684024.5556
2019,4,14,5,612166.4976
2019,4,14,6,564483.027
2019,4,14,7,532366.8055
2019,4,14,8,515455.6975
2019,4,14,9,507055.0867
2019,4,14,10,516447.8255
2019,4,14,11,543360.0611
2019,4,14,12,602435.7522
2019,4,14,13,668229.9931
2019,4,14,14,721069.7286
2019,4,14,15,733719.939
2019,4,14,16,729764.4422
2019,4,14,17,738420.4571
2019,4,14,18,760275.6392
2019,4,14,19,778710.1858
2019,4,14,20,779686.8167
2019,4,14,21,798282.0976
2019,4,14,22,850617.2133
2019,4,14,23,911689.9352
2019,4,14,24,948791.4695
2019,4,15,1,878257.155
2019,4,15,2,776042.8345
2019,4,15,3,727829.0491
2019,4,15,4,666848.3485
2019,4,15,5,602567.5426
2019,4,15,6,558480.5181
2019,4,15,7,550388.4631
2019,4,15,8,514900.6723
2019,4,15,9,505430.6519
2019,4,15,10,502754.2527
2019,4,15,11,505970.7248
2019,4,15,12,532864.8509
2019,4,15,13,565348.3072
2019,4,15,14,593435.921
2019,4,15,15,632537.1148
2019,4,15,16,678696.4848
2019,4,15,17,715859.4021
2019,4,15,18,754149.6334
2019,4,15,19,791606.6328
2019,4,15,20,798665.8493
2019,4,15,21,803920.5335
2019,4,15,22,813926.6945
2019,4,15,23,833085.1216
2019,4,15,24,820600.0603
2019,4,16,1,845041.9382
2019,4,16,2,854559.5696
2019,4,16,3,813165.6195
2019,4,16,4,743903.5188
2019,4,16,5,672841.3798
2019,4,16,6,602158.4763
2019,4,16,7,537683.4373
2019,4,16,8,494642.2273
2019,4,16,9,483094.8619
2019,4,16,10,476802.4187
2019,4,16,11,474978.2023
2019,4,16,12,491318.0029
2019,4,16,13,514036.9771
2019,4,16,14,543559.2556
2019,4,16,15,589039.6351
2019,4,16,16,642126.2183
2019,4,16,17,686656.618
2019,4,16,18,733767.3097
2019,4,16,19,776892.006
2019,4,16,20,787412.3578
2019,4,16,21,802413.0511
2019,4,16,22,818069.4536
2019,4,16,23,842669.7038
2019,4,16,24,835286.3801
2019,4,17,1,863100.1547
2019,4,17,2,874144.1002
2019,4,17,3,832521.0013
2019,4,17,4,755071.9919
2019,4,17,5,675457.473
2019,4,17,6,597745.1975
2019,4,17,7,508213.2363
2019,4,17,8,482352.0143
2019,4,17,9,471392.6591
2019,4,17,10,479001.5915
2019,4,17,11,503270.1611
2019,4,17,12,559862.7711
2019,4,17,13,621373.0178
2019,4,17,14,679218.1672
2019,4,17,15,706863.473
2019,4,17,16,719686.9723
2019,4,17,17,742041.4424
2019,4,17,18,774071.5234
2019,4,17,19,798290.9083
2019,4,17,20,803441.8964
2019,4,17,21,823817.8797
2019,4,17,22,880540.7719
2019,4,17,23,947228.1129
2019,4,17,24,987605.076
2019,4,18,1,915357.2212
2019,4,18,2,808053.8049
2019,4,18,3,750888.5856
2019,4,18,4,684100.6808
2019,4,18,5,608165.0776
2019,4,18,6,554485.085
2019,4,18,7,518466.2763
2019,4,18,8,497290.1552
2019,4,18,9,484556.1552
2019,4,18,10,490821.1983
2019,4,18,11,515273.9999
2019,4,18,12,570964.9697
2019,4,18,13,631676.1114
2019,4,18,14,686300.4001
2019,4,18,15,711510.9524
2019,4,18,16,721740.6692
2019,4,18,17,742728.4634
2019,4,18,18,774127.3627
2019,4,18,19,799709.5249
2019,4,18,20,806603.3197
2019,4,18,21,829946.5321
2019,4,18,22,889670.5568
2019,4,18,23,954808.2573
2019,4,18,24,993753.7012
2019,4,19,1,915620.0895
2019,4,19,2,805905.4564
2019,4,19,3,748257.8211
2019,4,19,4,678005.7985
2019,4,19,5,601275.2775
2019,4,19,6,549734.7088
2019,4,19,7,515014.6
2019,4,19,8,495525.7742
2019,4,19,9,483585.2259
2019,4,19,10,490441.3104
2019,4,19,11,514473.7517
2019,4,19,12,570598.172
2019,4,19,13,633518.2002
2019,4,19,14,687534.717
2019,4,19,15,708507.298
2019,4,19,16,714568.2575
2019,4,19,17,731604.4373
2019,4,19,18,761216.6147
2019,4,19,19,784320.734
2019,4,19,20,791328.9508
2019,4,19,21,814687.8198
2019,4,19,22,874755.2598
2019,4,19,23,943719.2704
2019,4,19,24,986594.0724
2019,4,20,1,911933.5353
2019,4,20,2,802614.496
2019,4,20,3,749270.5658
2019,4,20,4,676792.8979
2019,4,20,5,601526.0453
2019,4,20,6,549423.9611
2019,4,20,7,512993.0641
2019,4,20,8,492403.3575
2019,4,20,9,481850.791
2019,4,20,10,489139.5467
2019,4,20,11,513296.0421
2019,4,20,12,569679.8511
2019,4,20,13,631877.7735
2019,4,20,14,686850.2503
2019,4,20,15,707589.8214
2019,4,20,16,715414.4542
2019,4,20,17,734270.5276
2019,4,20,18,763743.1202
2019,4,20,19,788501.735
2019,4,20,20,797383.0596
2019,4,20,21,821830.557
2019,4,20,22,884567.4244
2019,4,20,23,953768.3334
2019,4,20,24,995613.3255
2019,4,21,1,917026.1245
2019,4,21,2,805588.3927
2019,4,21,3,750658.5271
2019,4,21,4,682284.5961
2019,4,21,5,606017.5898
2019,4,21,6,552471.5835
2019,4,21,7,514486.447
2019,4,21,8,492582.9322
2019,4,21,9,480016.8197
2019,4,21,10,485974.2703
2019,4,21,11,508820.5285
2019,4,21,12,562727.4254
2019,4,21,13,625213.1312
2019,4,21,14,681793.3754
2019,4,21,15,707376.8483
2019,4,21,16,719383.0702
2019,4,21,17,740045.53
2019,4,21,18,769442.2926
2019,4,21,19,792435.5816
2019,4,21,20,796735.8141
2019,4,21,21,815407.0961
2019,4,21,22,868777.6472
2019,4,21,23,930036.1954
2019,4,21,24,962569.4904
2019,4,22,1,882036.448
2019,4,22,2,770172.599
2019,4,22,3,718201.6261
2019,4,22,4,660528.6961
2019,4,22,5,594485.9662
2019,4,22,6,547792.4649
2019,4,22,7,538835.1677
2019,4,22,8,500738.3292
2019,4,22,9,489366.9801
2019,4,22,10,485157.5296
2019,4,22,11,486306.2144
2019,4,22,12,508542.3827
2019,4,22,13,538068.2821
2019,4,22,14,568681.8242
2019,4,22,15,614161.5092
2019,4,22,16,667606.2625
2019,4,22,17,710587.1774
2019,4,22,18,753101.4537
2019,4,22,19,792804.1989
2019,4,22,20,803863.7975
2019,4,22,21,812351.6349
2019,4,22,22,825559.2096
2019,4,22,23,846130.9569
2019,4,22,24,833844.3069
2019,4,23,1,852375.8856
2019,4,23,2,853587.2305
2019,4,23,3,809326.7612
2019,4,23,4,739902.6528
2019,4,23,5,668645.1538
2019,4,23,6,598124.1448
2019,4,23,7,538356.4287
2019,4,23,8,496509.9167
2019,4,23,9,485756.6407
2019,4,23,10,479134.4722
2019,4,23,11,476550.4403
2019,4,23,12,491272.9949
2019,4,23,13,513665.2007
2019,4,23,14,542396.6959
2019,4,23,15,587171.7416
2019,4,23,16,638916.0349
2019,4,23,17,681942.5812
2019,4,23,18,728710.3197
2019,4,23,19,775132.6147
2019,4,23,20,792803.765
2019,4,23,21,807674.9647
2019,4,23,22,826755.232
2019,4,23,23,856036.3459
2019,4,23,24,851355.6542
2019,4,24,1,877795.1895
2019,4,24,2,885099.6655
2019,4,24,3,837354.6119
2019,4,24,4,757921.0866
2019,4,24,5,677336.4393
2019,4,24,6,601869.6005
2019,4,24,7,514468.9788
2019,4,24,8,491225.1254
2019,4,24,9,483468.2815
2019,4,24,10,493739.9039
2019,4,24,11,521128.8243
2019,4,24,12,579541.324
2019,4,24,13,645691.3007
2019,4,24,14,704406.0913
2019,4,24,15,722977.1013
2019,4,24,16,726516.751
2019,4,24,17,740193.8911
2019,4,24,18,765934.8045
2019,4,24,19,786122.817
2019,4,24,20,788757.4518
2019,4,24,21,809486.9844
2019,4,24,22,867976.0919
2019,4,24,23,938950.9238
2019,4,24,24,987579.1698
2019,4,25,1,919132.7351
2019,4,25,2,812860.7611
2019,4,25,3,758928.4388
2019,4,25,4,684233.6491
2019,4,25,5,609473.1563
2019,4,25,6,559827.129
2019,4,25,7,526660.8225
2019,4,25,8,509492.1267
2019,4,25,9,499805.5431
2019,4,25,10,508485.0126
2019,4,25,11,534567.8193
2019,4,25,12,592559.4646
2019,4,25,13,654102.4909
2019,4,25,14,707833.8562
2019,4,25,15,720313.3232
2019,4,25,16,718837.9213
2019,4,25,17,732105.0739
2019,4,25,18,758215.2645
2019,4,25,19,780975.6937
2019,4,25,20,786678.8143
2019,4,25,21,811961.0263
2019,4,25,22,873581.5783
2019,4,25,23,943742.962
2019,4,25,24,989909.7802
2019,4,26,1,916855.4633
2019,4,26,2,809787.346
2019,4,26,3,758061.834
2019,4,26,4,684384.1559
2019,4,26,5,608402.8941
2019,4,26,6,557578.7565
2019,4,26,7,521097.8891
2019,4,26,8,502297.6093
2019,4,26,9,492145.0857
2019,4,26,10,499320.0031
2019,4,26,11,524529.5803
2019,4,26,12,581690.3859
2019,4,26,13,645486.461
2019,4,26,14,701748.2406
2019,4,26,15,720237.6142
2019,4,26,16,725263.0992
2019,4,26,17,743804.1779
2019,4,26,18,775505.844
2019,4,26,19,803731.1916
2019,4,26,20,814144.978
2019,4,26,21,841037.9741
2019,4,26,22,903619.3727
2019,4,26,23,974921.3587
2019,4,26,24,1015651.117
2019,4,27,1,937203.8639
2019,4,27,2,826009.8025
2019,4,27,3,770318.5746
2019,4,27,4,696115.0383
2019,4,27,5,618381.2181
2019,4,27,6,564761.5707
2019,4,27,7,526865.7409
2019,4,27,8,505576.811
2019,4,27,9,493248.3294
2019,4,27,10,498952.7393
2019,4,27,11,521723.1494
2019,4,27,12,576156.1638
2019,4,27,13,640366.3769
2019,4,27,14,700945.7103
2019,4,27,15,726807.8818
2019,4,27,16,737915.6197
2019,4,27,17,758877.2943
2019,4,27,18,791126.7361
2019,4,27,19,818297.9537
2019,4,27,20,827870.2306
2019,4,27,21,851529.2263
2019,4,27,22,910027.8871
2019,4,27,23,975518.5296
2019,4,27,24,1012226.084
2019,4,28,1,933393.1713
2019,4,28,2,823949.3289
2019,4,28,3,769812.7977
2019,4,28,4,697357.6719
2019,4,28,5,620255.746
2019,4,28,6,566620.1854
2019,4,28,7,529775.716
2019,4,28,8,509003.6486
2019,4,28,9,497009.5024
2019,4,28,10,503017.3598
2019,4,28,11,526521.3759
2019,4,28,12,580447.2116
2019,4,28,13,643810.6775
2019,4,28,14,705284.4883
2019,4,28,15,729065.5845
2019,4,28,16,738464.108
2019,4,28,17,757740.5113
2019,4,28,18,785949.6018
2019,4,28,19,811163.573
2019,4,28,20,818663.1051
2019,4,28,21,839827.2476
2019,4,28,22,896421.4929
2019,4,28,23,958077.5139
2019,4,28,24,989326.4773
2019,4,29,1,905993.816
2019,4,29,2,794935.383
2019,4,29,3,747064.3079
2019,4,29,4,685780.7049
2019,4,29,5,619371.2808
2019,4,29,6,572804.8738
2019,4,29,7,564355.1436
2019,4,29,8,527598.9068
2019,4,29,9,516736.3931
2019,4,29,10,511613.858
2019,4,29,11,513540.6343
2019,4,29,12,535246.0801
2019,4,29,13,566450.2323
2019,4,29,14,597860.6041
2019,4,29,15,645231.1746
2019,4,29,16,700437.4946
2019,4,29,17,746728.0672
2019,4,29,18,791032.5927
2019,4,29,19,834799.9774
2019,4,29,20,847979.0171
2019,4,29,21,856322.0335
2019,4,29,22,866861.5247
2019,4,29,23,883975.5139
2019,4,29,24,865730.771
2019,4,30,1,877573.5642
2019,4,30,2,876911.6222
2019,4,30,3,833630.4881
2019,4,30,4,764798.1146
2019,4,30,5,692510.5878
2019,4,30,6,620668.3505
2019,4,30,7,559509.5318
2019,4,30,8,516614.0794
2019,4,30,9,505222.7761
2019,4,30,10,499094.4149
2019,4,30,11,496356.845
2019,4,30,12,509830.9561
2019,4,30,13,531008.8986
2019,4,30,14,561585.1636
2019,4,30,15,608667.5752
2019,4,30,16,663991.8339
2019,4,30,17,710987.4403
2019,4,30,18,761928.4861
2019,4,30,19,810194.8374
2019,4,30,20,828770.9569
2019,4,30,21,842177.7681
2019,4,30,22,859311.1493
2019,4,30,23,882239.9067
2019,4,30,24,870357.8603
2019,5,1,1,889716.0118
2019,5,1,2,892383.0543
2019,5,1,3,848928.7623
2019,5,1,4,771854.5874
2019,5,1,5,689561.7658
2019,5,1,6,611246.4095
2019,5,1,7,520877.8114
2019,5,1,8,496042.4778
2019,5,1,9,486560.0871
2019,5,1,10,495183.3485
2019,5,1,11,521423.1789
2019,5,1,12,578577.1409
2019,5,1,13,644960.1765
2019,5,1,14,707465.1095
2019,5,1,15,736072.7883
2019,5,1,16,751575.5982
2019,5,1,17,777839.2539
2019,5,1,18,815233.3099
2019,5,1,19,846523.8446
2019,5,1,20,855882.916
2019,5,1,21,879916.3172
2019,5,1,22,940109.124
2019,5,1,23,1008217.572
2019,5,1,24,1046943.865
2019,5,2,1,964999.5787
2019,5,2,2,849413.9245
2019,5,2,3,790827.1029
2019,5,2,4,714230.9359
2019,5,2,5,633258.975
2019,5,2,6,576264.2473
2019,5,2,7,535115.428
2019,5,2,8,511684.3733
