Data prepared by Tyler R. & Dave F.,,,,
Data corresponds to inputs from 54 balancing authorities summed together post anomaly identification and imputation.,,,,
This provides coverage over all of CONUS.,,,,
The two excluded balancing authorities (SEC and OVEC) account for less than 0.1% of the CONUS total.,,,,
This file corresponds to an updated data cleaning round with one additional year of data included compared to that found in the final version of data published in,,,,
Scientific Data: https://zenodo.org/record/3690240,,,,
Data was querried from the EIA database on 28 Sept 2020,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand (MW)
2019,7,13,14,2.19869E+11
2019,7,13,15,2.53189E+11
2019,7,13,16,2.88052E+11
2019,7,13,17,3.19994E+11
2019,7,13,18,3.45538E+11
2019,7,13,19,3.66623E+11
2019,7,13,20,3.83821E+11
2019,7,13,21,3.98402E+11
2019,7,13,22,4.07092E+11
2019,7,13,23,4.05206E+11
2019,7,13,24,3.89125E+11
2019,7,14,1,3.65912E+11
2019,7,14,2,3.44536E+11
2019,7,14,3,3.15435E+11
2019,7,14,4,2.81172E+11
2019,7,14,5,2.47563E+11
2019,7,14,6,2.18876E+11
2019,7,14,7,1.97813E+11
2019,7,14,8,1.81751E+11
2019,7,14,9,1.71302E+11
2019,7,14,10,1.6546E+11
2019,7,14,11,1.62448E+11
2019,7,14,12,1.66977E+11
2019,7,14,13,1.83986E+11
2019,7,14,14,2.11803E+11
2019,7,14,15,2.44998E+11
2019,7,14,16,2.78269E+11
2019,7,14,17,3.10547E+11
2019,7,14,18,3.38916E+11
2019,7,14,19,3.61818E+11
2019,7,14,20,3.80926E+11
2019,7,14,21,3.96901E+11
2019,7,14,22,4.07216E+11
2019,7,14,23,4.08086E+11
2019,7,14,24,3.96623E+11
2019,7,15,1,3.76582E+11
2019,7,15,2,3.5813E+11
2019,7,15,3,3.26681E+11
2019,7,15,4,2.87623E+11
2019,7,15,5,2.50707E+11
2019,7,15,6,2.20505E+11
2019,7,15,7,1.98143E+11
2019,7,15,8,1.83767E+11
2019,7,15,9,1.78114E+11
2019,7,15,10,1.80662E+11
2019,7,15,11,1.91834E+11
2019,7,15,12,2.1043E+11
2019,7,15,13,2.35407E+11
2019,7,15,14,2.64636E+11
2019,7,15,15,2.99982E+11
2019,7,15,16,3.36761E+11
2019,7,15,17,3.70844E+11
2019,7,15,18,4.02652E+11
2019,7,15,19,4.27639E+11
2019,7,15,20,4.47404E+11
2019,7,15,21,4.60248E+11
2019,7,15,22,4.66246E+11
2019,7,15,23,4.60187E+11
2019,7,15,24,4.42947E+11
2019,7,16,1,4.19748E+11
2019,7,16,2,3.94268E+11
2019,7,16,3,3.57897E+11
2019,7,16,4,3.13584E+11
2019,7,16,5,2.73131E+11
2019,7,16,6,2.39775E+11
2019,7,16,7,2.14717E+11
2019,7,16,8,1.98847E+11
2019,7,16,9,1.91307E+11
2019,7,16,10,1.93752E+11
2019,7,16,11,2.0466E+11
2019,7,16,12,2.22773E+11
2019,7,16,13,2.47656E+11
2019,7,16,14,2.78208E+11
2019,7,16,15,3.1395E+11
2019,7,16,16,3.52058E+11
2019,7,16,17,3.88148E+11
2019,7,16,18,4.22904E+11
2019,7,16,19,4.49981E+11
2019,7,16,20,4.69794E+11
2019,7,16,21,4.83414E+11
2019,7,16,22,4.8883E+11
2019,7,16,23,4.83794E+11
2019,7,16,24,4.66153E+11
2019,7,17,1,4.4293E+11
2019,7,17,2,4.17528E+11
2019,7,17,3,3.7877E+11
2019,7,17,4,3.34348E+11
2019,7,17,5,2.9163E+11
2019,7,17,6,2.55939E+11
2019,7,17,7,2.30732E+11
2019,7,17,8,2.14395E+11
2019,7,17,9,2.06159E+11
2019,7,17,10,2.08256E+11
2019,7,17,11,2.19881E+11
2019,7,17,12,2.38041E+11
2019,7,17,13,2.64681E+11
2019,7,17,14,2.97467E+11
2019,7,17,15,3.35966E+11
2019,7,17,16,3.76834E+11
2019,7,17,17,4.12987E+11
2019,7,17,18,4.44526E+11
2019,7,17,19,4.68253E+11
2019,7,17,20,4.83975E+11
2019,7,17,21,4.92261E+11
2019,7,17,22,4.93617E+11
2019,7,17,23,4.85969E+11
2019,7,17,24,4.66563E+11
2019,7,18,1,4.39077E+11
2019,7,18,2,4.09943E+11
2019,7,18,3,3.71698E+11
2019,7,18,4,3.30208E+11
2019,7,18,5,2.88589E+11
2019,7,18,6,2.53991E+11
2019,7,18,7,2.29645E+11
2019,7,18,8,2.13099E+11
2019,7,18,9,2.04663E+11
2019,7,18,10,2.06932E+11
2019,7,18,11,2.19085E+11
2019,7,18,12,2.35891E+11
2019,7,18,13,2.58521E+11
2019,7,18,14,2.87678E+11
2019,7,18,15,3.22927E+11
2019,7,18,16,3.59652E+11
2019,7,18,17,3.93002E+11
2019,7,18,18,4.222E+11
2019,7,18,19,4.44858E+11
2019,7,18,20,4.58906E+11
2019,7,18,21,4.68669E+11
2019,7,18,22,4.73484E+11
2019,7,18,23,4.69872E+11
2019,7,18,24,4.56122E+11
2019,7,19,1,4.35527E+11
2019,7,19,2,4.12152E+11
2019,7,19,3,3.757E+11
2019,7,19,4,3.33348E+11
2019,7,19,5,2.91575E+11
2019,7,19,6,2.58774E+11
2019,7,19,7,2.33429E+11
2019,7,19,8,2.16496E+11
2019,7,19,9,2.08291E+11
2019,7,19,10,2.09649E+11
2019,7,19,11,2.20535E+11
2019,7,19,12,2.36411E+11
2019,7,19,13,2.62843E+11
2019,7,19,14,2.96478E+11
2019,7,19,15,3.3641E+11
2019,7,19,16,3.78204E+11
2019,7,19,17,4.17704E+11
2019,7,19,18,4.51454E+11
2019,7,19,19,4.76158E+11
2019,7,19,20,4.91618E+11
2019,7,19,21,5.00719E+11
2019,7,19,22,5.04542E+11
2019,7,19,23,4.98452E+11
2019,7,19,24,4.80658E+11
2019,7,20,1,4.54682E+11
2019,7,20,2,4.27088E+11
2019,7,20,3,3.90278E+11
2019,7,20,4,3.47488E+11
2019,7,20,5,3.06143E+11
2019,7,20,6,2.73126E+11
2019,7,20,7,2.44948E+11
2019,7,20,8,2.24335E+11
2019,7,20,9,2.10832E+11
2019,7,20,10,2.04062E+11
2019,7,20,11,2.02276E+11
2019,7,20,12,2.09101E+11
2019,7,20,13,2.30453E+11
2019,7,20,14,2.63263E+11
2019,7,20,15,3.02948E+11
2019,7,20,16,3.42844E+11
2019,7,20,17,3.77576E+11
2019,7,20,18,4.05568E+11
2019,7,20,19,4.27906E+11
2019,7,20,20,4.42152E+11
2019,7,20,21,4.5112E+11
2019,7,20,22,4.52567E+11
2019,7,20,23,4.44421E+11
2019,7,20,24,4.27428E+11
2019,7,21,1,4.05452E+11
2019,7,21,2,3.82525E+11
2019,7,21,3,3.5004E+11
2019,7,21,4,3.13006E+11
2019,7,21,5,2.78387E+11
2019,7,21,6,2.48728E+11
2019,7,21,7,2.24704E+11
2019,7,21,8,2.07194E+11
2019,7,21,9,1.9485E+11
2019,7,21,10,1.87802E+11
2019,7,21,11,1.84775E+11
2019,7,21,12,1.90358E+11
2019,7,21,13,2.08116E+11
2019,7,21,14,2.36463E+11
2019,7,21,15,2.70817E+11
2019,7,21,16,3.06401E+11
2019,7,21,17,3.40066E+11
2019,7,21,18,3.69124E+11
2019,7,21,19,3.91091E+11
2019,7,21,20,4.06947E+11
2019,7,21,21,4.2081E+11
2019,7,21,22,4.28931E+11
2019,7,21,23,4.27065E+11
2019,7,21,24,4.13338E+11
2019,7,22,1,3.93106E+11
2019,7,22,2,3.72594E+11
2019,7,22,3,3.39698E+11
2019,7,22,4,2.99952E+11
2019,7,22,5,2.6324E+11
2019,7,22,6,2.33418E+11
2019,7,22,7,2.11686E+11
2019,7,22,8,1.96799E+11
2019,7,22,9,1.90226E+11
2019,7,22,10,1.93532E+11
2019,7,22,11,2.04292E+11
2019,7,22,12,2.21588E+11
2019,7,22,13,2.4195E+11
2019,7,22,14,2.6829E+11
2019,7,22,15,2.99668E+11
2019,7,22,16,3.30795E+11
2019,7,22,17,3.59043E+11
2019,7,22,18,3.83641E+11
2019,7,22,19,4.01353E+11
2019,7,22,20,4.1245E+11
2019,7,22,21,4.17639E+11
2019,7,22,22,4.16779E+11
2019,7,22,23,4.07321E+11
2019,7,22,24,3.90646E+11
2019,7,23,1,3.70187E+11
2019,7,23,2,3.46968E+11
2019,7,23,3,3.14481E+11
2019,7,23,4,2.76507E+11
2019,7,23,5,2.40891E+11
2019,7,23,6,2.13053E+11
2019,7,23,7,1.92839E+11
2019,7,23,8,1.79895E+11
2019,7,23,9,1.733E+11
2019,7,23,10,1.76266E+11
2019,7,23,11,1.86048E+11
2019,7,23,12,1.98997E+11
2019,7,23,13,2.15431E+11
2019,7,23,14,2.35237E+11
2019,7,23,15,2.57351E+11
2019,7,23,16,2.79037E+11
2019,7,23,17,2.9853E+11
2019,7,23,18,3.16394E+11
2019,7,23,19,3.31782E+11
2019,7,23,20,3.4321E+11
2019,7,23,21,3.52889E+11
2019,7,23,22,3.58944E+11
2019,7,23,23,3.56687E+11
2019,7,23,24,3.45673E+11
2019,7,24,1,3.28876E+11
2019,7,24,2,3.09821E+11
2019,7,24,3,2.82044E+11
2019,7,24,4,2.48261E+11
2019,7,24,5,2.17711E+11
2019,7,24,6,1.92228E+11
2019,7,24,7,1.73258E+11
2019,7,24,8,1.61236E+11
2019,7,24,9,1.56122E+11
2019,7,24,10,1.5855E+11
2019,7,24,11,1.68039E+11
2019,7,24,12,1.80883E+11
2019,7,24,13,1.97573E+11
2019,7,24,14,2.17526E+11
2019,7,24,15,2.41823E+11
2019,7,24,16,2.66159E+11
2019,7,24,17,2.89998E+11
2019,7,24,18,3.13906E+11
2019,7,24,19,3.37721E+11
2019,7,24,20,3.58291E+11
2019,7,24,21,3.76341E+11
2019,7,24,22,3.86639E+11
2019,7,24,23,3.8604E+11
2019,7,24,24,3.70617E+11
2019,7,25,1,3.4727E+11
2019,7,25,2,3.23399E+11
2019,7,25,3,2.90471E+11
2019,7,25,4,2.53454E+11
2019,7,25,5,2.20636E+11
2019,7,25,6,1.94642E+11
2019,7,25,7,1.75073E+11
2019,7,25,8,1.6241E+11
2019,7,25,9,1.56167E+11
2019,7,25,10,1.5829E+11
2019,7,25,11,1.67903E+11
2019,7,25,12,1.81585E+11
2019,7,25,13,1.99796E+11
2019,7,25,14,2.20509E+11
2019,7,25,15,2.46839E+11
2019,7,25,16,2.74695E+11
2019,7,25,17,3.01823E+11
2019,7,25,18,3.28597E+11
2019,7,25,19,3.51723E+11
2019,7,25,20,3.70983E+11
2019,7,25,21,3.89408E+11
2019,7,25,22,3.98623E+11
2019,7,25,23,3.96894E+11
2019,7,25,24,3.81104E+11
2019,7,26,1,3.57759E+11
2019,7,26,2,3.34825E+11
2019,7,26,3,3.01605E+11
2019,7,26,4,2.63433E+11
2019,7,26,5,2.2939E+11
2019,7,26,6,2.01158E+11
2019,7,26,7,1.81162E+11
2019,7,26,8,1.67653E+11
2019,7,26,9,1.61306E+11
2019,7,26,10,1.62962E+11
2019,7,26,11,1.7172E+11
2019,7,26,12,1.85432E+11
2019,7,26,13,2.04514E+11
2019,7,26,14,2.2878E+11
2019,7,26,15,2.59007E+11
2019,7,26,16,2.92099E+11
2019,7,26,17,3.23288E+11
2019,7,26,18,3.51819E+11
2019,7,26,19,3.76388E+11
2019,7,26,20,3.9608E+11
2019,7,26,21,4.1279E+11
2019,7,26,22,4.21191E+11
2019,7,26,23,4.16221E+11
2019,7,26,24,3.95776E+11
2019,7,27,1,3.67698E+11
2019,7,27,2,3.41895E+11
2019,7,27,3,3.08967E+11
2019,7,27,4,2.6861E+11
2019,7,27,5,2.38013E+11
2019,7,27,6,2.084E+11
2019,7,27,7,1.86758E+11
2019,7,27,8,1.71731E+11
2019,7,27,9,1.62313E+11
2019,7,27,10,1.58365E+11
2019,7,27,11,1.58642E+11
2019,7,27,12,1.64292E+11
2019,7,27,13,1.80244E+11
2019,7,27,14,2.05865E+11
2019,7,27,15,2.39375E+11
2019,7,27,16,2.75261E+11
2019,7,27,17,3.07888E+11
2019,7,27,18,3.3602E+11
2019,7,27,19,3.60808E+11
2019,7,27,20,3.8129E+11
2019,7,27,21,3.97818E+11
2019,7,27,22,4.07866E+11
2019,7,27,23,4.06473E+11
2019,7,27,24,3.91224E+11
2019,7,28,1,3.67586E+11
2019,7,28,2,3.44159E+11
2019,7,28,3,3.12723E+11
2019,7,28,4,2.76649E+11
2019,7,28,5,2.42159E+11
2019,7,28,6,2.14453E+11
2019,7,28,7,1.92791E+11
2019,7,28,8,1.77192E+11
2019,7,28,9,1.67027E+11
2019,7,28,10,1.61105E+11
2019,7,28,11,1.58359E+11
2019,7,28,12,1.61619E+11
2019,7,28,13,1.77393E+11
2019,7,28,14,2.0511E+11
2019,7,28,15,2.40345E+11
2019,7,28,16,2.79057E+11
2019,7,28,17,3.15745E+11
2019,7,28,18,3.46404E+11
2019,7,28,19,3.71042E+11
2019,7,28,20,3.91606E+11
2019,7,28,21,4.09587E+11
2019,7,28,22,4.22032E+11
2019,7,28,23,4.23366E+11
2019,7,28,24,4.10678E+11
2019,7,29,1,3.90523E+11
2019,7,29,2,3.69833E+11
2019,7,29,3,3.35981E+11
2019,7,29,4,2.96112E+11
2019,7,29,5,2.57476E+11
2019,7,29,6,2.27221E+11
2019,7,29,7,2.04687E+11
2019,7,29,8,1.90356E+11
2019,7,29,9,1.83823E+11
2019,7,29,10,1.87148E+11
2019,7,29,11,1.98453E+11
2019,7,29,12,2.15066E+11
2019,7,29,13,2.3943E+11
2019,7,29,14,2.70739E+11
2019,7,29,15,3.08681E+11
2019,7,29,16,3.48553E+11
2019,7,29,17,3.84452E+11
2019,7,29,18,4.15405E+11
2019,7,29,19,4.40011E+11
2019,7,29,20,4.5665E+11
2019,7,29,21,4.66434E+11
2019,7,29,22,4.69736E+11
2019,7,29,23,4.64179E+11
2019,7,29,24,4.45953E+11
2019,7,30,1,4.20127E+11
2019,7,30,2,3.92333E+11
2019,7,30,3,3.49714E+11
2019,7,30,4,3.03977E+11
2019,7,30,5,2.64509E+11
2019,7,30,6,2.32986E+11
2019,7,30,7,2.09641E+11
2019,7,30,8,1.94345E+11
2019,7,30,9,1.87155E+11
2019,7,30,10,1.89407E+11
2019,7,30,11,2.0114E+11
2019,7,30,12,2.17347E+11
2019,7,30,13,2.38613E+11
2019,7,30,14,2.65592E+11
2019,7,30,15,3.00062E+11
2019,7,30,16,3.38188E+11
2019,7,30,17,3.74391E+11
2019,7,30,18,4.06643E+11
2019,7,30,19,4.32522E+11
2019,7,30,20,4.49615E+11
2019,7,30,21,4.61341E+11
2019,7,30,22,4.65091E+11
2019,7,30,23,4.54647E+11
2019,7,30,24,4.33488E+11
2019,7,31,1,4.06123E+11
2019,7,31,2,3.781E+11
2019,7,31,3,3.39057E+11
2019,7,31,4,2.96123E+11
2019,7,31,5,2.58557E+11
2019,7,31,6,2.27866E+11
2019,7,31,7,2.05212E+11
2019,7,31,8,1.90434E+11
2019,7,31,9,1.83042E+11
2019,7,31,10,1.84774E+11
2019,7,31,11,1.95745E+11
2019,7,31,12,2.10239E+11
2019,7,31,13,2.29846E+11
2019,7,31,14,2.55889E+11
2019,7,31,15,2.89049E+11
2019,7,31,16,3.24778E+11
2019,7,31,17,3.5856E+11
2019,7,31,18,3.89853E+11
2019,7,31,19,4.15107E+11
2019,7,31,20,4.29876E+11
2019,7,31,21,4.35864E+11
2019,7,31,22,4.34686E+11
2019,7,31,23,4.24931E+11
2019,7,31,24,4.06309E+11
2019,8,1,1,3.83508E+11
2019,8,1,2,3.58499E+11
2019,8,1,3,3.23469E+11
2019,8,1,4,2.8342E+11
2019,8,1,5,2.48981E+11
2019,8,1,6,2.18724E+11
2019,8,1,7,1.96787E+11
2019,8,1,8,1.82141E+11
2019,8,1,9,1.75453E+11
2019,8,1,10,1.78108E+11
2019,8,1,11,1.88691E+11
2019,8,1,12,2.03555E+11
2019,8,1,13,2.22196E+11
2019,8,1,14,2.46704E+11
2019,8,1,15,2.77688E+11
2019,8,1,16,3.11884E+11
2019,8,1,17,3.45271E+11
2019,8,1,18,3.75996E+11
2019,8,1,19,4.01673E+11
2019,8,1,20,4.1904E+11
2019,8,1,21,4.28745E+11
2019,8,1,22,4.30488E+11
2019,8,1,23,4.2214E+11
2019,8,1,24,4.04876E+11
2019,8,2,1,3.83664E+11
2019,8,2,2,3.5928E+11
2019,8,2,3,3.23841E+11
2019,8,2,4,2.84821E+11
2019,8,2,5,2.49092E+11
2019,8,2,6,2.1879E+11
2019,8,2,7,1.97342E+11
2019,8,2,8,1.82562E+11
2019,8,2,9,1.75287E+11
2019,8,2,10,1.76614E+11
2019,8,2,11,1.86954E+11
2019,8,2,12,2.00618E+11
2019,8,2,13,2.1658E+11
2019,8,2,14,2.39564E+11
2019,8,2,15,2.68496E+11
2019,8,2,16,2.99362E+11
2019,8,2,17,3.29899E+11
2019,8,2,18,3.5943E+11
2019,8,2,19,3.84283E+11
2019,8,2,20,4.01829E+11
2019,8,2,21,4.12399E+11
2019,8,2,22,4.14464E+11
2019,8,2,23,4.04986E+11
2019,8,2,24,3.85302E+11
2019,8,3,1,3.6276E+11
2019,8,3,2,3.40693E+11
2019,8,3,3,3.09981E+11
2019,8,3,4,2.74781E+11
2019,8,3,5,2.42236E+11
2019,8,3,6,2.14584E+11
2019,8,3,7,1.93089E+11
2019,8,3,8,1.77924E+11
2019,8,3,9,1.68403E+11
2019,8,3,10,1.63822E+11
2019,8,3,11,1.64029E+11
2019,8,3,12,1.68422E+11
2019,8,3,13,1.84372E+11
2019,8,3,14,2.07217E+11
2019,8,3,15,2.34835E+11
2019,8,3,16,2.66606E+11
2019,8,3,17,2.97088E+11
2019,8,3,18,3.23274E+11
2019,8,3,19,3.45182E+11
2019,8,3,20,3.64349E+11
2019,8,3,21,3.80999E+11
2019,8,3,22,3.90499E+11
2019,8,3,23,3.88285E+11
2019,8,3,24,3.72021E+11
2019,8,4,1,3.51372E+11
2019,8,4,2,3.30994E+11
2019,8,4,3,3.00954E+11
2019,8,4,4,2.6773E+11
2019,8,4,5,2.35508E+11
2019,8,4,6,2.0837E+11
2019,8,4,7,1.88498E+11
2019,8,4,8,1.73959E+11
2019,8,4,9,1.64153E+11
2019,8,4,10,1.59069E+11
2019,8,4,11,1.57105E+11
2019,8,4,12,1.60236E+11
2019,8,4,13,1.74847E+11
2019,8,4,14,1.98139E+11
2019,8,4,15,2.28152E+11
2019,8,4,16,2.61535E+11
2019,8,4,17,2.94065E+11
2019,8,4,18,3.22343E+11
2019,8,4,19,3.44904E+11
2019,8,4,20,3.63733E+11
2019,8,4,21,3.80025E+11
2019,8,4,22,3.91818E+11
2019,8,4,23,3.93623E+11
2019,8,4,24,3.8214E+11
2019,8,5,1,3.6598E+11
2019,8,5,2,3.45568E+11
2019,8,5,3,3.1274E+11
2019,8,5,4,2.75272E+11
2019,8,5,5,2.40854E+11
2019,8,5,6,2.12726E+11
2019,8,5,7,1.92119E+11
2019,8,5,8,1.78217E+11
2019,8,5,9,1.72905E+11
2019,8,5,10,1.76656E+11
2019,8,5,11,1.87791E+11
2019,8,5,12,2.02397E+11
2019,8,5,13,2.22976E+11
2019,8,5,14,2.503E+11
2019,8,5,15,2.83183E+11
2019,8,5,16,3.2009E+11
2019,8,5,17,3.56783E+11
2019,8,5,18,3.90658E+11
2019,8,5,19,4.18569E+11
2019,8,5,20,4.39602E+11
2019,8,5,21,4.55369E+11
2019,8,5,22,4.61635E+11
2019,8,5,23,4.55331E+11
2019,8,5,24,4.38235E+11
2019,8,6,1,4.14213E+11
2019,8,6,2,3.86929E+11
2019,8,6,3,3.45822E+11
2019,8,6,4,3.01772E+11
2019,8,6,5,2.61687E+11
2019,8,6,6,2.28871E+11
2019,8,6,7,2.05995E+11
2019,8,6,8,1.90979E+11
2019,8,6,9,1.83974E+11
2019,8,6,10,1.86841E+11
2019,8,6,11,1.99412E+11
2019,8,6,12,2.14212E+11
2019,8,6,13,2.34953E+11
2019,8,6,14,2.63087E+11
2019,8,6,15,2.96706E+11
2019,8,6,16,3.33884E+11
2019,8,6,17,3.6843E+11
2019,8,6,18,3.99291E+11
2019,8,6,19,4.24107E+11
2019,8,6,20,4.43179E+11
2019,8,6,21,4.56431E+11
2019,8,6,22,4.62985E+11
2019,8,6,23,4.57349E+11
2019,8,6,24,4.39169E+11
2019,8,7,1,4.15075E+11
2019,8,7,2,3.87179E+11
2019,8,7,3,3.47122E+11
2019,8,7,4,3.05184E+11
2019,8,7,5,2.66068E+11
2019,8,7,6,2.33665E+11
2019,8,7,7,2.10666E+11
2019,8,7,8,1.95639E+11
2019,8,7,9,1.88359E+11
2019,8,7,10,1.91508E+11
2019,8,7,11,2.04216E+11
2019,8,7,12,2.213E+11
2019,8,7,13,2.41637E+11
2019,8,7,14,2.68052E+11
2019,8,7,15,3.00885E+11
2019,8,7,16,3.38038E+11
2019,8,7,17,3.74152E+11
2019,8,7,18,4.06697E+11
2019,8,7,19,4.30612E+11
2019,8,7,20,4.43327E+11
2019,8,7,21,4.51139E+11
2019,8,7,22,4.53278E+11
2019,8,7,23,4.44608E+11
2019,8,7,24,4.27822E+11
2019,8,8,1,4.04052E+11
2019,8,8,2,3.76174E+11
2019,8,8,3,3.3741E+11
2019,8,8,4,2.96811E+11
2019,8,8,5,2.58494E+11
2019,8,8,6,2.27351E+11
2019,8,8,7,2.05565E+11
2019,8,8,8,1.91272E+11
2019,8,8,9,1.84467E+11
2019,8,8,10,1.87167E+11
2019,8,8,11,2.00053E+11
2019,8,8,12,2.15879E+11
2019,8,8,13,2.36957E+11
2019,8,8,14,2.62474E+11
2019,8,8,15,2.94549E+11
2019,8,8,16,3.28367E+11
2019,8,8,17,3.60707E+11
2019,8,8,18,3.91069E+11
2019,8,8,19,4.15979E+11
2019,8,8,20,4.34389E+11
2019,8,8,21,4.46853E+11
2019,8,8,22,4.49667E+11
2019,8,8,23,4.38869E+11
2019,8,8,24,4.18076E+11
2019,8,9,1,3.94012E+11
2019,8,9,2,3.67934E+11
2019,8,9,3,3.29601E+11
2019,8,9,4,2.89921E+11
2019,8,9,5,2.54038E+11
2019,8,9,6,2.24126E+11
2019,8,9,7,2.02884E+11
2019,8,9,8,1.88736E+11
2019,8,9,9,1.82319E+11
2019,8,9,10,1.84619E+11
2019,8,9,11,1.94637E+11
2019,8,9,12,2.08429E+11
2019,8,9,13,2.28242E+11
2019,8,9,14,2.5561E+11
2019,8,9,15,2.87265E+11
2019,8,9,16,3.19945E+11
2019,8,9,17,3.50279E+11
2019,8,9,18,3.77706E+11
2019,8,9,19,4.00674E+11
2019,8,9,20,4.17211E+11
2019,8,9,21,4.27566E+11
2019,8,9,22,4.30072E+11
2019,8,9,23,4.20478E+11
2019,8,9,24,3.98911E+11
2019,8,10,1,3.73652E+11
2019,8,10,2,3.47836E+11
2019,8,10,3,3.12162E+11
2019,8,10,4,2.75789E+11
2019,8,10,5,2.42405E+11
2019,8,10,6,2.14288E+11
2019,8,10,7,1.93541E+11
2019,8,10,8,1.78217E+11
2019,8,10,9,1.68517E+11
2019,8,10,10,1.65172E+11
2019,8,10,11,1.65186E+11
2019,8,10,12,1.70927E+11
2019,8,10,13,1.85412E+11
2019,8,10,14,2.07882E+11
2019,8,10,15,2.35999E+11
2019,8,10,16,2.66273E+11
2019,8,10,17,2.95196E+11
2019,8,10,18,3.19468E+11
2019,8,10,19,3.38656E+11
2019,8,10,20,3.53455E+11
2019,8,10,21,3.64407E+11
2019,8,10,22,3.72206E+11
2019,8,10,23,3.69896E+11
2019,8,10,24,3.53804E+11
2019,8,11,1,3.35086E+11
2019,8,11,2,3.14655E+11
2019,8,11,3,2.86723E+11
2019,8,11,4,2.56158E+11
2019,8,11,5,2.26405E+11
2019,8,11,6,2.01229E+11
2019,8,11,7,1.82655E+11
2019,8,11,8,1.69681E+11
2019,8,11,9,1.61824E+11
2019,8,11,10,1.56797E+11
2019,8,11,11,1.55132E+11
2019,8,11,12,1.58065E+11
2019,8,11,13,1.69617E+11
2019,8,11,14,1.90664E+11
2019,8,11,15,2.17966E+11
2019,8,11,16,2.48416E+11
2019,8,11,17,2.78164E+11
2019,8,11,18,3.05183E+11
2019,8,11,19,3.29376E+11
2019,8,11,20,3.48198E+11
2019,8,11,21,3.63118E+11
2019,8,11,22,3.73554E+11
2019,8,11,23,3.75328E+11
2019,8,11,24,3.64758E+11
2019,8,12,1,3.51287E+11
2019,8,12,2,3.34469E+11
2019,8,12,3,3.02437E+11
2019,8,12,4,2.66986E+11
2019,8,12,5,2.34414E+11
2019,8,12,6,2.07925E+11
2019,8,12,7,1.89692E+11
2019,8,12,8,1.77922E+11
2019,8,12,9,1.72518E+11
2019,8,12,10,1.75579E+11
2019,8,12,11,1.88715E+11
2019,8,12,12,2.05924E+11
2019,8,12,13,2.26885E+11
2019,8,12,14,2.55138E+11
2019,8,12,15,2.89936E+11
2019,8,12,16,3.27089E+11
2019,8,12,17,3.63398E+11
2019,8,12,18,3.95593E+11
2019,8,12,19,4.22405E+11
2019,8,12,20,4.43063E+11
2019,8,12,21,4.5703E+11
2019,8,12,22,4.65037E+11
2019,8,12,23,4.60659E+11
2019,8,12,24,4.46705E+11
2019,8,13,1,4.29577E+11
2019,8,13,2,4.02626E+11
2019,8,13,3,3.59473E+11
2019,8,13,4,3.14976E+11
2019,8,13,5,2.75748E+11
2019,8,13,6,2.43665E+11
2019,8,13,7,2.2091E+11
2019,8,13,8,2.0548E+11
2019,8,13,9,1.97702E+11
2019,8,13,10,2.00988E+11
2019,8,13,11,2.1547E+11
2019,8,13,12,2.31684E+11
2019,8,13,13,2.50075E+11
2019,8,13,14,2.75599E+11
2019,8,13,15,3.05483E+11
2019,8,13,16,3.37788E+11
2019,8,13,17,3.68593E+11
2019,8,13,18,3.94613E+11
2019,8,13,19,4.17737E+11
2019,8,13,20,4.35782E+11
2019,8,13,21,4.51564E+11
2019,8,13,22,4.56891E+11
2019,8,13,23,4.52133E+11
2019,8,13,24,4.37857E+11
2019,8,14,1,4.18956E+11
2019,8,14,2,3.93187E+11
2019,8,14,3,3.50854E+11
2019,8,14,4,3.07515E+11
2019,8,14,5,2.68538E+11
2019,8,14,6,2.35435E+11
2019,8,14,7,2.12201E+11
2019,8,14,8,1.97506E+11
2019,8,14,9,1.90195E+11
2019,8,14,10,1.92999E+11
2019,8,14,11,2.07529E+11
2019,8,14,12,2.21339E+11
2019,8,14,13,2.37528E+11
2019,8,14,14,2.60547E+11
2019,8,14,15,2.89025E+11
2019,8,14,16,3.2174E+11
2019,8,14,17,3.53896E+11
2019,8,14,18,3.83912E+11
2019,8,14,19,4.07622E+11
2019,8,14,20,4.27291E+11
2019,8,14,21,4.41504E+11
2019,8,14,22,4.49324E+11
2019,8,14,23,4.44444E+11
2019,8,14,24,4.26118E+11
2019,8,15,1,4.04565E+11
2019,8,15,2,3.78013E+11
2019,8,15,3,3.35891E+11
2019,8,15,4,2.92147E+11
2019,8,15,5,2.54014E+11
2019,8,15,6,2.22784E+11
2019,8,15,7,2.00194E+11
2019,8,15,8,1.85602E+11
2019,8,15,9,1.78913E+11
2019,8,15,10,1.82193E+11
2019,8,15,11,1.95401E+11
2019,8,15,12,2.09701E+11
2019,8,15,13,2.25737E+11
2019,8,15,14,2.48328E+11
2019,8,15,15,2.78717E+11
2019,8,15,16,3.1273E+11
2019,8,15,17,3.47337E+11
2019,8,15,18,3.7912E+11
2019,8,15,19,4.03128E+11
2019,8,15,20,4.21423E+11
2019,8,15,21,4.34368E+11
2019,8,15,22,4.39374E+11
2019,8,15,23,4.33402E+11
2019,8,15,24,4.1657E+11
2019,8,16,1,3.97162E+11
2019,8,16,2,3.72356E+11
2019,8,16,3,3.31527E+11
